devicetimestamp,vl1,vl2,vl3,il1,il2,il3,vl12,vl23,vl31,inut,oti,wti,ati,oli,oti_a,oti_t,mog_a
18-07-2019 04:45,236.1,235.4,237,68.9,54.8,68.9,407.7,408.7,410.6,14.1,32,0,29,39,0,0,1
